customer_id,name,phone,address,created_at
391,"Anusha L",9000000388,Rajahmundry,"2025-11-04 10:30:57"
392,"Rohith K",9000000389,Guntur,"2025-11-04 10:30:57"
393,"Sowjanya P",9000000390,Vizag,"2025-11-04 10:30:57"
394,"Karthik R",9000000391,Hyderabad,"2025-11-04 10:30:57"
395,"Tejaswini D",9000000392,Vijayawada,"2025-11-04 10:30:57"
396,"Niharika S",9000000393,Vizag,"2025-11-04 10:30:57"
397,"Krishna T",9000000394,Rajahmundry,"2025-11-04 10:30:57"
398,"Ramesh G",9000000395,Guntur,"2025-11-04 10:30:57"
399,"Swetha K",9000000396,Vizag,"2025-11-04 10:30:57"
400,"Manasa R",9000000397,Hyderabad,"2025-11-04 10:30:57"
401,"Sridhar L",9000000398,Vijayawada,"2025-11-04 10:30:57"
402,"Keerthi P",9000000399,Vizag,"2025-11-04 10:30:57"
403,"Harika D",9000000400,Rajahmundry,"2025-11-04 10:30:57"
404,"Ajay Kumar",9000000401,Hyderabad,"2025-11-04 10:33:01"
405,"Divya Sri",9000000402,Vizag,"2025-11-04 10:33:01"
406,"Kiran Kumar",9000000403,Vijayawada,"2025-11-04 10:33:01"
407,"Harika R",9000000404,Rajahmundry,"2025-11-04 10:33:01"
408,"Suresh B",9000000405,Guntur,"2025-11-04 10:33:01"
409,"Meghana T",9000000406,Vizag,"2025-11-04 10:33:01"
410,"Aravind R",9000000407,Hyderabad,"2025-11-04 10:33:01"
411,"Sindhu P",9000000408,Vijayawada,"2025-11-04 10:33:01"
412,"Rahul K",9000000409,Vizag,"2025-11-04 10:33:01"
413,"Bhavana L",9000000410,Rajahmundry,"2025-11-04 10:33:01"
414,"Lokesh T",9000000411,Guntur,"2025-11-04 10:33:01"
415,"Mounika D",9000000412,Vizag,"2025-11-04 10:33:01"
416,"Anil K",9000000413,Hyderabad,"2025-11-04 10:33:01"
417,"Pooja S",9000000414,Vijayawada,"2025-11-04 10:33:01"
418,"Ravi T",9000000415,Vizag,"2025-11-04 10:33:01"
419,"Lavanya K",9000000416,Rajahmundry,"2025-11-04 10:33:01"
420,"Tarun R",9000000417,Guntur,"2025-11-04 10:33:01"
421,"Kusuma N",9000000418,Vizag,"2025-11-04 10:33:01"
422,"Rohith P",9000000419,Hyderabad,"2025-11-04 10:33:01"
423,"Keerthi D",9000000420,Vijayawada,"2025-11-04 10:33:01"
424,"Sandeep T",9000000421,Vizag,"2025-11-04 10:33:01"
425,"Manasa R",9000000422,Rajahmundry,"2025-11-04 10:33:01"
426,"Sai Charan",9000000423,Guntur,"2025-11-04 10:33:01"
427,"Sravani T",9000000424,Vizag,"2025-11-04 10:33:01"
428,"Vinay K",9000000425,Hyderabad,"2025-11-04 10:33:01"
429,"Aishwarya G",9000000426,Vijayawada,"2025-11-04 10:33:01"
430,"Ramesh D",9000000427,Vizag,"2025-11-04 10:33:01"
431,"Bhargavi R",9000000428,Rajahmundry,"2025-11-04 10:33:01"
432,"Chaitanya T",9000000429,Guntur,"2025-11-04 10:33:01"
433,"Niharika S",9000000430,Vizag,"2025-11-04 10:33:01"
434,"Sridhar P",9000000431,Hyderabad,"2025-11-04 10:33:01"
435,"Triveni L",9000000432,Vijayawada,"2025-11-04 10:33:01"
436,"Karthik R",9000000433,Vizag,"2025-11-04 10:33:01"
437,"Priya T",9000000434,Rajahmundry,"2025-11-04 10:33:01"
438,"Ravi Teja",9000000435,Guntur,"2025-11-04 10:33:01"
439,"Swetha D",9000000436,Vizag,"2025-11-04 10:33:01"
440,"Harish K",9000000437,Hyderabad,"2025-11-04 10:33:01"
441,"Sowmya T",9000000438,Vijayawada,"2025-11-04 10:33:01"
442,"Ajith R",9000000439,Vizag,"2025-11-04 10:33:01"
443,"Divya P",9000000440,Rajahmundry,"2025-11-04 10:33:01"
444,"Suraj L",9000000441,Guntur,"2025-11-04 10:33:01"
445,"Keerthana G",9000000442,Vizag,"2025-11-04 10:33:01"
446,"Prasad T",9000000443,Hyderabad,"2025-11-04 10:33:01"
447,"Anusha R",9000000444,Vijayawada,"2025-11-04 10:33:01"
448,"Manikanta P",9000000445,Vizag,"2025-11-04 10:33:01"
449,"Sindhura L",9000000446,Rajahmundry,"2025-11-04 10:33:01"
450,"Raghu R",9000000447,Guntur,"2025-11-04 10:33:01"
451,"Haritha D",9000000448,Vizag,"2025-11-04 10:33:01"
452,"Venkatesh K",9000000449,Hyderabad,"2025-11-04 10:33:01"
453,"Pallavi G",9000000450,Vijayawada,"2025-11-04 10:33:01"
454,"Rohit S",9000000451,Vizag,"2025-11-04 10:33:01"
455,"Meena T",9000000452,Rajahmundry,"2025-11-04 10:33:01"
456,"Suman P",9000000453,Guntur,"2025-11-04 10:33:01"
457,"Kusuma R",9000000454,Vizag,"2025-11-04 10:33:01"
458,"Teja L",9000000455,Hyderabad,"2025-11-04 10:33:01"
459,"Jahnavi K",9000000456,Vijayawada,"2025-11-04 10:33:01"
460,"Ravi Kumar",9000000457,Vizag,"2025-11-04 10:33:01"
461,"Harika T",9000000458,Rajahmundry,"2025-11-04 10:33:01"
462,"Vikas G",9000000459,Guntur,"2025-11-04 10:33:01"
463,"Swathi N",9000000460,Vizag,"2025-11-04 10:33:01"
464,"Anand K",9000000461,Hyderabad,"2025-11-04 10:33:01"
465,"Mounika L",9000000462,Vijayawada,"2025-11-04 10:33:01"
466,"Pavan S",9000000463,Vizag,"2025-11-04 10:33:01"
467,"Rithika T",9000000464,Rajahmundry,"2025-11-04 10:33:01"
468,"Ramesh G",9000000465,Guntur,"2025-11-04 10:33:01"
469,"Keerthana R",9000000466,Vizag,"2025-11-04 10:33:01"
470,"Lokesh P",9000000467,Hyderabad,"2025-11-04 10:33:01"
471,"Bhavana D",9000000468,Vijayawada,"2025-11-04 10:33:01"
472,"Sai Kiran",9000000469,Vizag,"2025-11-04 10:33:01"
473,"Deepthi L",9000000470,Rajahmundry,"2025-11-04 10:33:01"
474,"Arjun T",9000000471,Guntur,"2025-11-04 10:33:01"
475,"Anjali P",9000000472,Vizag,"2025-11-04 10:33:01"
476,"Harsha K",9000000473,Hyderabad,"2025-11-04 10:33:01"
477,"Sindhu R",9000000474,Vijayawada,"2025-11-04 10:33:01"
478,"Tejaswi G",9000000475,Vizag,"2025-11-04 10:33:01"
479,"Manoj D",9000000476,Rajahmundry,"2025-11-04 10:33:01"
480,"Naveen R",9000000477,Guntur,"2025-11-04 10:33:01"
481,"Lavanya P",9000000478,Vizag,"2025-11-04 10:33:01"
482,"Sridhar T",9000000479,Hyderabad,"2025-11-04 10:33:01"
483,"Harini S",9000000480,Vijayawada,"2025-11-04 10:33:01"
484,"Ravi K",9000000481,Vizag,"2025-11-04 10:33:01"
485,"Sujatha L",9000000482,Rajahmundry,"2025-11-04 10:33:01"
486,"Suresh N",9000000483,Guntur,"2025-11-04 10:33:01"
487,"Bhargavi D",9000000484,Vizag,"2025-11-04 10:33:01"
488,"Ajay R",9000000485,Hyderabad,"2025-11-04 10:33:01"
489,"Divya G",9000000486,Vijayawada,"2025-11-04 10:33:01"
490,"Prasad K",9000000487,Vizag,"2025-11-04 10:33:01"
491,"Anusha T",9000000488,Rajahmundry,"2025-11-04 10:33:01"
492,"Rohith L",9000000489,Guntur,"2025-11-04 10:33:01"
493,"Sowjanya P",9000000490,Vizag,"2025-11-04 10:33:01"
494,"Karthik N",9000000491,Hyderabad,"2025-11-04 10:33:01"
495,"Tejaswini D",9000000492,Vijayawada,"2025-11-04 10:33:01"
496,"Niharika R",9000000493,Vizag,"2025-11-04 10:33:01"
497,"Krishna G",9000000494,Rajahmundry,"2025-11-04 10:33:01"
498,"Ramesh P",9000000495,Guntur,"2025-11-04 10:33:01"
499,"Swetha L",9000000496,Vizag,"2025-11-04 10:33:01"
500,"Manasa R",9000000497,Hyderabad,"2025-11-04 10:33:01"
